texto,codigo_ciuo_1d
"OCUPACIÓN: AUXILIAR EN INSTITUTO PROFESIONAL DE EDUCACIÓN.; TAREAS: LIMPIEZA DEL RECINTO, MANTENCIÓN DE LA HIGIENE DE PASILLOS.",9
"OCUPACIÓN: AUXILIAR EN JARDÍN INFANTIL; TAREAS: MANTENCIÓN DE ENCHUFES, PINTURA, AYUDA A CUIDAR NIÑOS",999
OCUPACIÓN: AUXILIAR EN USACH; TAREAS: AUXILIAR EN USACH,999
OCUPACIÓN: AYUDA EN ASEO; TAREAS: ASEO,9
OCUPACIÓN: AYUDANTE; TAREAS: PINTURA,9
OCUPACIÓN: AYUDANTE; TAREAS: AYUDAR,999
OCUPACIÓN: AYUDANTE CIVIL; TAREAS: SECRETARIA,4
OCUPACIÓN: AYUDANTE COCINA; TAREAS: AYUDANTE DE COCINA,9
OCUPACIÓN: AYUDANTE DE ADMINISTRADOR DEL FUNDO; TAREAS: VARIAS TAREAS RELACIONADAS CON LA MANTENCIÓN Y ADMINISTRACIÓN,9
OCUPACIÓN: AYUDANTE DE CARPINTERO; TAREAS: ESTRUCTURAS DE MADERA,9
OCUPACIÓN: AYUDANTE DE CARPINTERO; TAREAS: LABORES DE CONSTRUCCIÓN,9
OCUPACIÓN: AYUDANTE DE COCINA; TAREAS: PREPARACIÓN DE COMIDAS Y OTROS,9
OCUPACIÓN: AYUDANTE DE COCINA; TAREAS: COCINAR,9
"OCUPACIÓN: AYUDANTE DE COCINA; TAREAS: PRODUCCIÓN COCINA, COPERA, GARZÓN, INVENTARIO",9
OCUPACIÓN: AYUDANTE DE COCINA; TAREAS: COCINAR,9
OCUPACIÓN: AYUDANTE DE COCINA; TAREAS: AYUDAR EN LABORES DE COCINA,9
OCUPACIÓN: AYUDANTE DE COCINA; TAREAS: COCINÓ,9
OCUPACIÓN: AYUDANTE DE COCINA; TAREAS: COCINAR,9
OCUPACIÓN: AYUDANTE DE COCINA; TAREAS: AYUDANTE DE COCINA EN RESTAURANTE CHINO,9
OCUPACIÓN: AYUDANTE DE COCINA; TAREAS: COCINERO,9
OCUPACIÓN: AYUDANTE DE COCINA; TAREAS: AYUDANTE DE COCINA,9
OCUPACIÓN: AYUDANTE DE COCINA; TAREAS: AYUDANTE DE COCINA,9
OCUPACIÓN: AYUDANTE DE COCINA; TAREAS: AYUDANTE COCINA,9
OCUPACIÓN: AYUDANTE DE CORTADORA; TAREAS: CORTE Y CONFECCIÓN DE TELAS,9
OCUPACIÓN: AYUDANTE DE OFICINA JURÍDICA; TAREAS: REALIZA TRAMITES DE OFICINA,9
OCUPACIÓN: AYUDANTE DE PREVENCIONISTA; TAREAS: IMPRIMIR CAJAS PACKING,7
OCUPACIÓN: AYUDANTE DE TÉCNICO EN REFRIGERACIÓN; TAREAS: AYUDAR AL TÉCNICO EN REFRIGERACIÓN,7
OCUPACIÓN: AYUDANTE DE TÉCNICO EN REFRIGERACIÓN; TAREAS: AYUDAR AL TÉCNICO EN REFRIGERACIÓN,7
OCUPACIÓN: AYUDANTE EN ADMINISTRACIÓN; TAREAS: LABORES ADMINISTRATIVAS,4
OCUPACIÓN: AYUDANTE EN CONSTRUCCIÓN; TAREAS: AYUDANTE EN CONSTRUCCIÓN,9
OCUPACIÓN: AYUDANTE EN TRABAJO; TAREAS: APOYAR LAS LABORES DE OTROS,999
OCUPACIÓN: AYUDANTE MATRICERA DE NOTARÍA; TAREAS: GESTIONAR ESCRITURAS PÚBLICAS EN NOTARÍA,3
OCUPACIÓN: AYUDANTE MECANICO; TAREAS: REPARACIÓN DE MOTORES,9
"OCUPACIÓN: AYUDANTE MECÁNICO DEL METRO; TAREAS: ENGRASAR LAS HERRAMIENTAS, LOS BOLSONES, HACER LA MANIOBRA DE LOS APARATOS",9
"OCUPACIÓN: AYUDANTE SOLDADOR; TAREAS: AYUDANTE DE SOLDADOR, AYUDA AL SOLDADOR PRINCIPAL",9
OCUPACIÓN: AYUDANTE TÉCNICO DE COCINA; TAREAS: COCINAR,9
OCUPACIÓN: AYUDANTÍA; TAREAS: AYUDANTÍA EN FÍSICA,2
OCUPACIÓN: BALANCE MENSUAL; TAREAS: CONTABILIDAD DE CLIENTES,2
OCUPACIÓN: BARREDOR DE CALLES; TAREAS: BARRER CALLES,9
OCUPACIÓN: BODEGERO; TAREAS: CAJONES,4
OCUPACIÓN: BODEGUERA; TAREAS: CONTROL DE BODEGA,4
OCUPACIÓN: BODEGUERA; TAREAS: CONTEO DE PALLETS,4
OCUPACIÓN: BODEGUERA DE FARMACIA; TAREAS: BODEGUERA EN FARMACIA,4
OCUPACIÓN: BODEGUERO; TAREAS: TAREAS DE BODEGA,4
"OCUPACIÓN: BODEGUERO; TAREAS: AYUDA EN BODEGA, RECIBIR Y ENTREGAR MERCADERIA",4
OCUPACIÓN: BODEGUERO; TAREAS: BODEGUERA,4
OCUPACIÓN: BODEGUERO; TAREAS: ORDENAR Y RECEPCIONAR BODEGA,4
OCUPACIÓN: BODEGUERO; TAREAS: BODEGUERO,4
OCUPACIÓN: BODEGUERO; TAREAS: JEFE DE BODEGA,3
OCUPACIÓN: BODEGUERO DE EMPRESA CHINA; TAREAS: ORGANIZACIÓN DE BODEGAS,4
OCUPACIÓN: BODEGUERO DE REPUESTOS Y HERRAMIENTAS; TAREAS: ENTREGAR MATERIALES Y REPUESTOS,4
OCUPACIÓN: BODEGUERO EN SUPERMERCADO.; TAREAS: DESCARGA Y BODEGA.,4
"OCUPACIÓN: BOTÓN DE HOTELERÍA; TAREAS: RECEPCIÓN, SEGURIDAD",9
"OCUPACIÓN: BUZO COMERCIAL; TAREAS: BUCEO PROFESIONAL, SOLDADURA, RISOTE, EXPLOSIVOS",7
OCUPACIÓN: CABO FACH; TAREAS: CABO FUERZA AEREA,1
OCUPACIÓN: ATENCIÓN AL CLIENTE; TAREAS: ATIENDEN GENTE QUE VA COMPRAR,5
OCUPACIÓN: CAJERA/RECEPCIONISTA; TAREAS: ATENCIÓN DE CLIENTES,4
OCUPACIÓN: CAJERO DE MC'DONALDS; TAREAS: CAJERO DE MC'DONALDS,5
OCUPACIÓN: CAJERA EN ESTABLECIMIENTO; TAREAS: CAJERA,5
OCUPACIÓN: CALL CENTER; TAREAS: AYUDA A LAS PERSONAS,4
OCUPACIÓN: CALL CENTER; TAREAS: ATENCIÓN AL CLIENTE,4
OCUPACIÓN: CALL CENTER; TAREAS: RESOLVER PROBLEMA DE CLIENTES,4
OCUPACIÓN: CALL CENTER; TAREAS: ATIENDE LOS LLAMADOS A LA EMPRESA,4
OCUPACIÓN: CALL CENTER OPERADORA; TAREAS: SALUD RESPONDE,4
OCUPACIÓN: CAMIONERO; TAREAS: CAMIONERO,8
OCUPACIÓN: CAMIONERO; TAREAS: CAMIONERO,8
OCUPACIÓN: CANTANTE TENOR; TAREAS: CANTAR EN OBRAS DE TEATRO,2
OCUPACIÓN: CANTAR EN MICROS; TAREAS: CANTAR,2
OCUPACIÓN: CAPATAZ ELECTRICO; TAREAS: TRABAJOS ELÉCTRICOS,7
OCUPACIÓN: CAPATAZ EN ÁREAS VERDES; TAREAS: CAPATAZ,6
OCUPACIÓN: CAPATAZ EN CONSTRUCCIÓN; TAREAS: INSTALACIÓN DE SOLERAS,3
"OCUPACIÓN: CARABINERO; TAREAS: FUNCIONARIO OPERATIVO, ATIENDE PÚBLICO, ANDA EN EL CARRO VIGILANCIA Y PATRULLAJE",5
OCUPACIÓN: CARABINEROS DE CHILE; TAREAS: CARABINERA,5
OCUPACIÓN: CARGA DE CAMIONES; TAREAS: CARGA HIELO,9
OCUPACIÓN: CARGADOR DE CAMION; TAREAS: CARGA Y DESCARGA,9
OCUPACIÓN: CARNICERO; TAREAS: CARNICERO,7
OCUPACIÓN: CARPINTERA; TAREAS: CARPEINTERÍA,7
OCUPACIÓN: CARPINTERO DE CASA; TAREAS: CONSTRUCCIÓN DE VIVIENDAS,7
OCUPACIÓN: CARPINTERO EN OBRA GRUESA; TAREAS: CONSTRUCCIÓN EN OBRA GRUESA,7
OCUPACIÓN: CHEF; TAREAS: COCINA ATENCIÓN CLIENTE,3
OCUPACIÓN: CHEF; TAREAS: PREPARACIÓN DE ALIMENTOS,3
OCUPACIÓN: CHEF COCINERO; TAREAS: COCINAR,3
"OCUPACIÓN: CHEF DE COCINA; TAREAS: COCINAR, PREPARAR PLATOS",3
OCUPACIÓN: CHEF DE RESTORÁN; TAREAS: COCINAR ALIMENTOS,3
OCUPACIÓN: CHEF DEL BANCO; TAREAS: CHEF DE BANCO ESTADO,3
OCUPACIÓN: CHEF REPOSTERA; TAREAS: PRODUCCIÓN DE POSTRES Y TORTAS,3
OCUPACIÓN: CHOFER; TAREAS: CHOFER DE CAMION,8
OCUPACIÓN: CHOFER; TAREAS: CONDUCIR AUTO PARTICULAR,8
OCUPACIÓN: CHOFER; TAREAS: CHOFER DE LOCOMOCIÓN PÚBLICA,8
OCUPACIÓN: CHOFER; TAREAS: TRASPORTE,8
OCUPACIÓN: CHOFER; TAREAS: TRANSPORTE DE PASAJEROS,8
OCUPACIÓN: CHOFER; TAREAS: CHOFER EMEBUS,8
OCUPACIÓN: CHOFER; TAREAS: MOVILIZACIÓN DE ROPA SUCIA,8
OCUPACIÓN: CHÓFER DE APLICACIÓN; TAREAS: TRANSPORTE DE PERSONAS,8
OCUPACIÓN: CHOFER DE CAMION; TAREAS: CONDUCTOR DE CAMION,8
OCUPACIÓN: CHÓFER DE CAMIÓN; TAREAS: TRANSPORTE DE VIDRIOS,8
OCUPACIÓN: CHOFER DE CAMIONES; TAREAS: CHOFER Y REPARTIDOR DE PEDIDOS DE RETAIL,8
OCUPACIÓN: CHOFER DE COLECTIVOS; TAREAS: CHOFER DE COLECTIVOS,8
"OCUPACIÓN: CHOFER EMBAJADA; TAREAS: CONDUCCIÓN, ATENCIÓN Y SERVICIOS",8
"OCUPACIÓN: CIENTISTA POLÍTICO; TAREAS: ATENDER NECESIDADES DE COMUNAS BARRIALES E MAIPÚ, EN CONTACTO DIRECTO CON LOS VECINOS",2
OCUPACIÓN: COBRADOR TELEFÓNICO; TAREAS: COBRANZAS,4
OCUPACIÓN: COCINA; TAREAS: HIZO MERMELADAS Y TORTILLAS,7
OCUPACIÓN: COCINERA EN RESTAURANT CALETA LENGA; TAREAS: COCINAR Y PREPARAR PLATOS EN RESTAURANT,5
OCUPACIÓN: COCINERA EN RESTAURANTE; TAREAS: PREPARAR ALIMENTOS Y ORDENAR LA COOCINA,5
"OCUPACIÓN: COCINERA VENDE COLACIONES; TAREAS: ELABORACIÓN DE PLATOS DE COMIDA, COLACIONES Y EVENTOS",5
OCUPACIÓN: COCINERIA DE RESTAURANTE; TAREAS: COCINAR,5
OCUPACIÓN: COCINERIA EN SU VIVIENDA; TAREAS: AYUDANTE DE COCINA,9
OCUPACIÓN: COCINERO; TAREAS: AYUDANTE DE COCINA PIZZA,9
OCUPACIÓN: CALL CENTER; TAREAS: CALL CENTRR,4
OCUPACIÓN: CÓLERA EN LA FERIA; TAREAS: VENDER ROPA,9
OCUPACIÓN: COMERCIAL EN ESTRUCTURAS; TAREAS: COMERCIAL REALIZA O VE ESTRUCTURAS,999
"OCUPACIÓN: COMERCIAL, VENTAS, CINTAS ADHESIVAS; TAREAS: VENTAS, VISITAS TERRENO",3
"OCUPACIÓN: COMERCIALIZADORA DE ARTÍCULOS DE FERRETERÍA; TAREAS: VENDE, PYME DE ARTÍCULOS DE FERRETERÍA",5
OCUPACIÓN: COCINERO; TAREAS: COCINAR,5
OCUPACIÓN: COMERCIANTE; TAREAS: VENDE ROPA USADA,5
OCUPACIÓN: COMERCIANTE; TAREAS: VENDEDORA AMBULANTE,9
OCUPACIÓN: COMERCIANTE; TAREAS: VENDEDOR AMBULANTE,9
OCUPACIÓN: COMERCIANTE; TAREAS: VENDE FIERROS,9
OCUPACIÓN: COMERCIANTE; TAREAS: VENDEDORA,999
OCUPACIÓN: COMERCIANTE; TAREAS: COMPRA COSAS Y VENDE,999
OCUPACIÓN: COMERCIANTE; TAREAS: VENTA Y COMERCIALIZACIÓN DE ARTICULOS,999
OCUPACIÓN: COMERCIANTE; TAREAS: VENDER,999
OCUPACIÓN: COMERCIANTE; TAREAS: VENDEDORA,999
OCUPACIÓN: COMERCIANTE AMBULANTE; TAREAS: VENTA,9
OCUPACIÓN: COMERCIANTE AMBULANTE; TAREAS: VENDER FRUTAS Y VERDURAS,9
OCUPACIÓN: COMERCIANTE AMBULANTE; TAREAS: VENDEDOR,9
OCUPACIÓN: COMERCIANTE AMBULANTE; TAREAS: VENTAS,9
OCUPACIÓN: COMERCIANTE AMBULANTE; TAREAS: VENTA DE AJOS,9
OCUPACIÓN: COMERCIANTE; TAREAS: VENDEDOR AMBULANTE,9
OCUPACIÓN: COMERCIANTE DE MINIMARKET; TAREAS: HACE LAS COMPRAS PARA ABASTECER EL MINIMARKET,5
OCUPACIÓN: COMERCIANTE DE ROPA; TAREAS: VENTA DE ROPA,999
OCUPACIÓN: COMERCIANTE DE ROPA EN FERIA LIBRE; TAREAS: VENDER ROPA,5
OCUPACIÓN: COMERCIANTE DE ZAPATOS; TAREAS: VENDE ZAPATOS,999
OCUPACIÓN: COMERCIANTE EN FERIA LIBRE; TAREAS: VENDE ROPA USADA EN LA FERIA,5
"OCUPACIÓN: COMERCIANTE EN LA FERIA LIBRE; TAREAS: VENDER,ATENDER A LOS CLIENTES",5
"OCUPACIÓN: COMERCIANTE INDEPENDIENTE INFORMAL DE CACHUREOS EN FERIA; TAREAS: COMPRA Y REVENDE EN LA FERIA, RECIBE DINERO Y ATIENDE CLIENTES",9
OCUPACIÓN: COMERCIANTE VENTA ACERRIN VIRUTA CACHUREOS; TAREAS: VENDEDOR AMBULANTE,9
OCUPACIÓN: COMERCIO AMBULANTE; TAREAS: VENTA DE ROPA INTERIOR,9
OCUPACIÓN: COMERCIO AMBULANTE; TAREAS: GESTIÓN DE COMERCIO AMBULANTE,9
OCUPACIÓN: COMERCIO INDEPENDIENTE AMBULANTE; TAREAS: VENDER CONFITES,9
OCUPACIÓN: COMPILADO; TAREAS: RECOLECTOR,9
OCUPACIÓN: COMPRA DE ALIMENTOS; TAREAS: COMPRAR ALIMENTO PARA COCINAR,999
OCUPACIÓN: COMPUTACION; TAREAS: COMPUTACION,999
OCUPACIÓN: COMUNICACIÓN AUDIOVISUAL; TAREAS: TRANSMISIÓN CONTENIDO,999
"OCUPACIÓN: COMUNICADOR AUDIOVISUAL; TAREAS: GRABAR VIDEOS,SACAR FOTOS,COLABORAR CON GESTIÓN DE EVENTOS",3
"OCUPACIÓN: COMUNICADOR AUDIOVISUAL; TAREAS: TÉCNICO EN EMPRESA DE TELECOMUNICACIONES, INSTALANDO SERVICIOS DE INTERNET",7
OCUPACIÓN: CON LICENCIA; TAREAS: ADMINISTRATIVO,999
OCUPACIÓN: CONDUCTOR; TAREAS: CONDUCTOR DE UBER,8
OCUPACIÓN: CONDUCTOR; TAREAS: CONDUCTOR DE BUS,8
OCUPACIÓN: CONDUCTOR; TAREAS: MANEJO TRANSPORTE DE PERSONAS,8
OCUPACIÓN: COMERCIANTE DE ALIMENTOS; TAREAS: VENTA Y COMERCIO DE ALIMENTOS,5
OCUPACIÓN: CONDUCTOR; TAREAS: CONDUCE UNA MICRO,8
OCUPACIÓN: CONDUCTOR CAMION; TAREAS: CONDUCIR CAMIÓN GAS,8
"OCUPACIÓN: CONDUCTOR DE BUS, EN MINERA.; TAREAS: CONDUCCIÓN DE BUS Y TRASLADO DE PERSONAL.",8
OCUPACIÓN: CONDUCTOR DE CAMIÓN; TAREAS: CONDUCE UN CAMION,8
OCUPACIÓN: CONDUCTOR DE CAMIÓN; TAREAS: TRASLADO DE MERCADERÍA,8
"OCUPACIÓN: CONDUCTOR DE INDRIVER; TAREAS: TRASLADO DE PASAJEROS, O PAQUETES",8
OCUPACIÓN: CONDUCTOR DE MAQUINARIA PESADA; TAREAS: CONDUCE MOTONIVELADORA,8
OCUPACIÓN: CONDUCTOR DE MÁQUINAS; TAREAS: CONDUCIR,8
OCUPACIÓN: CONDUCTOR DE PASAJEROS; TAREAS: CONDUCE BUSES DE PASAJEROS,8
OCUPACIÓN: CONDUCTOR DE REPARTO; TAREAS: CONDUCTOR DE REPARTO,8
OCUPACIÓN: CONDUCTOR DE TRANSANTIAGO; TAREAS: TRANSPORTAR PASAJEROS EN EL TRANSANTIAGO,8
OCUPACIÓN: CONDUCTOR DE TRANSANTIAGO; TAREAS: CONDUCIR MICROS,8
OCUPACIÓN: CONDUCTOR DE TRASLADO DE PASAJEROS; TAREAS: CONDUCE UNA ESPRINTER DE PASAJEROS,8
OCUPACIÓN: CONDUCTOR DE UBER; TAREAS: CONDUCCION DE VEHICULO,8
"OCUPACIÓN: CONDUCTOR DE VEHÍCULOS DE EMERGENCIA, UNIDAD DE RESCATE; TAREAS: CONDUCIR, SOLUCIONAR EMERGENCIA VIALES",8
OCUPACIÓN: CONDUCTOR LOCOMOCIÓN COLECTIVA; TAREAS: TRASLADO DE PASAJEROS,8
OCUPACIÓN: CONDUCTOR UBER; TAREAS: CONDUCIR UN VEHÍCULO PARA UNA APLICACIÓN,8
OCUPACIÓN: CONFECCIÓN; TAREAS: CONFECCIÓN DE CORTINAS,7
OCUPACIÓN: CONDUCTOR; TAREAS: CONDUCCIÓN,8
"OCUPACIÓN: CONFECCIÓN DE ROPA; TAREAS: COSTURA DE ROPA, BOLSAS DE GÉNERO",7
OCUPACIÓN: CONFECCIÓN DE VESTUARIO; TAREAS: CONFECCIÓN DE VESTUARIO Y COSTURAS SIMPLES,7
OCUPACIÓN: CONFECCIÓN TEXTIL; TAREAS: CONFECCIONA UNIFORMES ESCOLARES,7
OCUPACIÓN: CONFECCIÓN Y COSTURA; TAREAS: REPARACIÓN DE PRENDAS,7
OCUPACIÓN: CONFECCIONES DE TEJIDO; TAREAS: TEJE,7
"OCUPACIÓN: CONFECCIONES DE VESTUARIO; TAREAS: COCER, CONFECCIONAR, VENDER",7
OCUPACIÓN: CONSEJAL; TAREAS: CONSEJAL,1
OCUPACIÓN: CONSERJE; TAREAS: COSERJE,5
OCUPACIÓN: CONSERJE; TAREAS: CONTROL DE INGRESO A EDIFICIO,5
OCUPACIÓN: CONSERJE; TAREAS: SEGURIDAD DE UN RECINTO,5
OCUPACIÓN: CONSERJE; TAREAS: CUIDA EDIFICIO Y ADMINISTRA,5
OCUPACIÓN: CONSTRUCCIÓN; TAREAS: ALBAÑILERÍA,7
OCUPACIÓN: CONSTRUCCIÓN; TAREAS: OBRA GRUESA,7
OCUPACIÓN: CONSTRUCCIÓN; TAREAS: FIERRERO,7
OCUPACIÓN: CONSTRUCCIÓN; TAREAS: CONSTRUCCIÓN,999
OCUPACIÓN: CONSTRUCCIÓN CIVIL; TAREAS: CONSTRUCCIÓN CIVIL,2
OCUPACIÓN: CONSTRUCCIÓN CIVIL; TAREAS: GESTIONA LA CONSTRUCCIÓN Y PERSONAL,2
"OCUPACIÓN: CONSTRUCCIÓN DE CASAS, PESCAR; TAREAS: PESCAR. CONSTRUIR",999
OCUPACIÓN: CONSTRUCTOR; TAREAS: SUPERVISOR DE POS VENTA DE INMOBILIARIA,2
OCUPACIÓN: CONSTRUCTOR CIVIL; TAREAS: SUPERVISOR OBRA,2
OCUPACIÓN: CONSTRUCTOR CIVIL; TAREAS: CONSTRUCCIÓN DE VIVIENDAS,2
OCUPACIÓN: CONSULTORA; TAREAS: VENTA DE MAQUILLAJE,5
OCUPACIÓN: CONTABILIDAD; TAREAS: AUDITORIA,2
OCUPACIÓN: CONTADOR; TAREAS: LABORES DE ANALISIS Y REPORTES,2
OCUPACIÓN: CONTADOR; TAREAS: TAREAS CONTABILIDAD,2
OCUPACIÓN: CONTADOR; TAREAS: ADMINISTRACIÓN,2
OCUPACIÓN: CONTADOR; TAREAS: CONTROL DE VENTAS,3
"OCUPACIÓN: CONTADOR; TAREAS: ADMINISTRACIÓN DE LOS RECURSOS DE CLIENTES, ANÁLISIS Y CONTABILIDAD DE SUS CLIENTES ASESORÍAS CONTABLES",3
OCUPACIÓN: CONTADOR AUDITOR; TAREAS: ANALISTA CONTABLE,2
OCUPACIÓN: CONTADOR AUDITOR; TAREAS: AUDITORÍAS Y PERITAJES JUDICIALES,2
OCUPACIÓN: CONTADOR AUDITOR; TAREAS: TAREAS CONTABLES DE PERSONAS,2
OCUPACIÓN: CONTADOR AUDITOR; TAREAS: CONTADOR DE EMPRESAS,3
OCUPACIÓN: CONTADOR AUDITOR; TAREAS: REVISA ACTIVIDADES ECONÓMICAS Y DECLARACIONES DE IMPUESTOS DE LA GENTE,3
OCUPACIÓN: CONTADORA; TAREAS: ANÁLISIS CONTABLE,3
OCUPACIÓN: CONTADORA AUDITOR; TAREAS: CONTABILIDAD GENERAL,2
OCUPACIÓN: CONTADORA AUDITORA; TAREAS: CONTABILIDAD DE EMPRESAS,2
OCUPACIÓN: CONTADORA AUDITORA; TAREAS: ANÁLISIS CONTABLES,2
"OCUPACIÓN: CONTRAPARTE PROFESIONAL DE EXPORTACIÓN; TAREAS: CONTRAPARTE PROFESIONAL DE EXPORTACIÓN, AGRICOLA",2
OCUPACIÓN: CONTRATISTA; TAREAS: ORGANIZAR LABORES DE CONSTRUCCIÓN,1
OCUPACIÓN: CONTRATISTA; TAREAS: CONTRATISTA,999
OCUPACIÓN: CONTRATO CON GRANDES EMPRESAS; TAREAS: GESTIONAR CONTRATOS CON OTRAS EMPRESAS,1
"OCUPACIÓN: CONTRUCCIÓN EN OBRAS MENORES; TAREAS: CONTRUCCIÓN, PINTADO, ETC",7
OCUPACIÓN: CONTRUCTOR EN ALBAÑILERIA; TAREAS: PONER CERAMICA,7
OCUPACIÓN: COORDINACIÓN CONGREGACIÓN SALESIANOS; TAREAS: COORDINAR REUNIONES,999
OCUPACIÓN: COORDINACIÓN GARZONES; TAREAS: COORDINACIÓN GARZONES,5
OCUPACIÓN: COORDINADOR DE COMUNICACIÓN DSM; TAREAS: COORDINAR Y DIFUNDIR INFORMACIÓN RELATIVA AL DSM,2
OCUPACIÓN: COORDINADORA DE FINANZAS; TAREAS: ENTRADA Y SALIDA DE DINERO,2
OCUPACIÓN: COORDINADORA DE LA MUJER; TAREAS: ORGANIZAR Y COORDINAR PROYECTOS HACIA LA MUJER,1
OCUPACIÓN: COORDINADORA DE SUPERMERCADO; TAREAS: MOVILIZACIÓN DE EMPLEADOS,5
OCUPACIÓN: COORDINADORA DE TASACIONES; TAREAS: ADMINITRATIVAS,3
OCUPACIÓN: COORDINADORA DE TRANSPORTE; TAREAS: COORDINA EL RETIRO DE UNIDADES EN PUERTO,4
OCUPACIÓN: COPERA; TAREAS: COPERA,9
OCUPACIÓN: CORREO; TAREAS: REPARTIDOR,9
OCUPACIÓN: CORTADOR DE CESPED; TAREAS: CORTADOR DE CESPED,9
OCUPACIÓN: CORTE DE LEÑA; TAREAS: TROZAR LEÑAR A DOMICILIO,9
"OCUPACIÓN: COSMETOLOGÍA; TAREAS: MAQUILLAJE, LIMPIEZA DE CARA",5
OCUPACIÓN: COSMOTOLOGA; TAREAS: LIMPIEZA,5
OCUPACIÓN: COSTURAS; TAREAS: COSE UNIFORME Y POLAINA DE HUASO,7
OCUPACIÓN: COSTURERA; TAREAS: COSTURERA,7
OCUPACIÓN: COSTURERA EN CONFECCIÓN DE COTILLÓN Y PRODUCTOS PARA FIESTAS EN TELA; TAREAS: CONFECCIÓN DE PRODUCTOS PARA CELEBRACIONES EN TELA,7
OCUPACIÓN: CUIDA LA CASA; TAREAS: LABORES DE ASEO,9
OCUPACIÓN: CUIDADO ADULTO MAYOR; TAREAS: CUIDADOS,5
OCUPACIÓN: CUIDADO DE ADULTOS MAYORES; TAREAS: CUIDADO DE ADULTOS MAYORES,5
OCUPACIÓN: CUIDADO DE FAMILIAR; TAREAS: CUIDA A SU MADRE,5
OCUPACIÓN: CUIDADO DE MENORES; TAREAS: CUIDADO,5
OCUPACIÓN: CUIDADO DE NIÑOS; TAREAS: CUIDAR NIÑOS,5
OCUPACIÓN: CUIDADO DE PARCELA; TAREAS: MANTENIMIENTO DE FUNDO,9
OCUPACIÓN: CUIDADOR; TAREAS: CUIDAR ENFERMOS,5
OCUPACIÓN: CUIDADOR DE ADULTO MAYOR; TAREAS: CUIDAR ATENDER Y DAR MEDICAMENTOS A ADULTO MAYOR,5
"OCUPACIÓN: CUIDADOR DE ANIMALES EN UN CAMPO.; TAREAS: CUIDADO DE CABALLOS, LIMPIEZA Y ALIMENTACIÓN.",9
OCUPACIÓN: CUIDADOR DE AUTOS; TAREAS: CUIDADOR,9
OCUPACIÓN: CUIDADOR DE AUTOS; TAREAS: CUIDANDO AUTOS,9
OCUPACIÓN: CUIDADOR Y HERREADOR DE CABALLOS; TAREAS: CUIDA CABALLOS,5
OCUPACIÓN: CUIDADORA DE ADULTO MAYOR; TAREAS: CUIDADOS DE ADULTO MAYOR,5
OCUPACIÓN: CUIDADORA DE ADULTO MAYOR; TAREAS: CUIDADORA DE ADULTO MAYOR,5
OCUPACIÓN: CUIDADORA DE ADULTO MAYOR; TAREAS: CUIDAR ADULTO MAYOR,5
OCUPACIÓN: CUIDADORA DE ADULTOS MAYORES; TAREAS: CUIDADORA DE ADULTOS MAYORES,5
OCUPACIÓN: CUIDADORA DE ANCIANOS; TAREAS: LES COCINA,5
OCUPACIÓN: CUIDADORA PARTICULAR; TAREAS: CUIDAR ADULTOS MAYORES,5
OCUPACIÓN: DE TODO UN POCO; TAREAS: TRABAJA EN LA PESCA Y TIENE SU NEGOCIO,999
OCUPACIÓN: DEDICADO A JARDINERÍA; TAREAS: MANTENCIÓN DE PATIOS,6
OCUPACIÓN: CONFECCIÓN; TAREAS: CONFECCIÓN,7
OCUPACIÓN: DESARROLLADOR DE SISTEMAS; TAREAS: ANÁLISIS Y DESARROLLO DE SISTEMAS,2
OCUPACIÓN: DESARROLLO DIGITAL; TAREAS: ASESORAN A JUGADORES DE INTERNET,999
OCUPACIÓN: DESCARGA DE CAMIONES; TAREAS: DESCARGAR CAMIONES,9
OCUPACIÓN: DIBUJANTE TÉCNICO; TAREAS: HACE PLANOS DIGITALES,3
OCUPACIÓN: DIRECTOR DE EDUCACIÓN; TAREAS: ADMINISTRACIÓN EDUCACIONAL,1
"OCUPACIÓN: DIRECTORA DE INGRESO; TAREAS: RECIBIR A GENTE, POSTULACIÓN",1
"OCUPACIÓN: DIRIGIR O LIDERA UNA EMPRESA; TAREAS: DIRIGIR UNA EMPRESA, QUE SE CUMPLAN TODOS LOS OBJETIVOS EMPRESARIALES",1
OCUPACIÓN: DELIVERY; TAREAS: TRASLADAR OBJETOS Y TRANSPORTE,8
OCUPACIÓN: DISEÑO GRÁFICO; TAREAS: DISEÑADORA DE REDES SOCIALES,2
OCUPACIÓN: DIST DE LICORES; TAREAS: ATENDIE,5
OCUPACIÓN: DISTRIBUCIÓN; TAREAS: DISTRIBUCIÓN,999
OCUPACIÓN: DISTRIBUCIÓN Y LOGÍSTICA; TAREAS: DISTRIBUCIÓN Y LOGÍSTICA,999
OCUPACIÓN: DISTRIBUIDOR DE HUEVOS; TAREAS: VENTA DE HUEVOS,5
OCUPACIÓN: DISTRIBUIDOR DE HUEVOS; TAREAS: ENTREGA DE HUEVOS,999
OCUPACIÓN: DIVERSAS LABORES DOMÉSTICAS; TAREAS: DIVERSAS LABORES DOMÉSTICAS,9
OCUPACIÓN: DIVERSAS TAREAS INFORMÁTICAS; TAREAS: MULTITAREA,999
OCUPACIÓN: DJ; TAREAS: PONER MÚSICA,2
OCUPACIÓN: DOCENTE; TAREAS: PROFESORA,2
OCUPACIÓN: DOCENTE; TAREAS: DOCENTE,2
